"time","adder.y","source1.y","source2.y"
0.7947,1.42724,0.713653,0.713653
0.7948,1.42738,0.713724,0.713724
0.7949,1.42752,0.713794,0.713794
0.795,1.42766,0.713864,0.713864
0.7951,1.4278,0.713934,0.713934
0.7952,1.42794,0.714004,0.714004
0.7953,1.42808,0.714074,0.714074
0.7954,1.42822,0.714144,0.714144
0.7955,1.42836,0.714214,0.714214
0.7956,1.4285,0.714284,0.714284
0.7957,1.42864,0.714354,0.714354
0.7958,1.42878,0.714424,0.714424
0.7959,1.42892,0.714494,0.714494
0.796,1.42906,0.714564,0.714564
0.7961,1.4292,0.714633,0.714633
0.7962,1.42934,0.714703,0.714703
0.7963,1.42948,0.714773,0.714773
0.7964,1.42962,0.714843,0.714843
0.7965,1.42976,0.714913,0.714913
0.7966,1.4299,0.714983,0.714983
0.7967,1.43004,0.715053,0.715053
0.7968,1.43018,0.715123,0.715123
0.7969,1.43032,0.715193,0.715193
0.797,1.43046,0.715263,0.715263
0.7971,1.4306,0.715333,0.715333
0.7972,1.43074,0.715403,0.715403
0.7973,1.43087,0.715472,0.715472
0.7974,1.43101,0.715542,0.715542
0.7975,1.43115,0.715612,0.715612
0.7976,1.43129,0.715682,0.715682
0.7977,1.43143,0.715752,0.715752
0.7978,1.43157,0.715822,0.715822
0.7979,1.43171,0.715891,0.715891
0.798,1.43185,0.715961,0.715961
0.7981,1.43199,0.716031,0.716031
0.7982,1.43213,0.716101,0.716101
0.7983,1.43227,0.716171,0.716171
0.7984,1.43241,0.71624,0.71624
0.7985,1.43255,0.71631,0.71631
0.7986,1.43269,0.71638,0.71638
0.7987,1.43283,0.71645,0.71645
0.7988,1.43297,0.71652,0.71652
0.7989,1.43311,0.716589,0.716589
0.799,1.43325,0.716659,0.716659
0.7991,1.43339,0.716729,0.716729
0.7992,1.43353,0.716798,0.716798
0.7993,1.43367,0.716868,0.716868
0.7994,1.43381,0.716938,0.716938
0.7995,1.43395,0.717008,0.717008
0.7996,1.43409,0.717077,0.717077
0.7997,1.43422,0.717147,0.717147
0.7998,1.43436,0.717217,0.717217
0.7999,1.4345,0.717286,0.717286
0.8,1.43464,0.717356,0.717356
0.8001,1.43478,0.717426,0.717426
0.8002,1.43492,0.717495,0.717495
0.8003,1.43506,0.717565,0.717565
0.8004,1.4352,0.717635,0.717635
0.8005,1.43534,0.717704,0.717704
0.8006,1.43548,0.717774,0.717774
0.8007,1.43562,0.717844,0.717844
0.8008,1.43576,0.717913,0.717913
0.8009,1.4359,0.717983,0.717983
0.801,1.43604,0.718052,0.718052
0.8011,1.43617,0.718122,0.718122
0.8012,1.43631,0.718192,0.718192
0.8013,1.43645,0.718261,0.718261
0.8014,1.43659,0.718331,0.718331
0.8015,1.43673,0.7184,0.7184
0.8016,1.43687,0.71847,0.71847
0.8017,1.43701,0.718539,0.718539
0.8018,1.43715,0.718609,0.718609
0.8019,1.43729,0.718679,0.718679
0.802,1.43743,0.718748,0.718748
0.8021,1.43757,0.718818,0.718818
0.8022,1.4377,0.718887,0.718887
0.8023,1.43784,0.718957,0.718957
0.8024,1.43798,0.719026,0.719026
0.8025,1.43812,0.719096,0.719096
0.8026,1.43826,0.719165,0.719165
0.8027,1.4384,0.719235,0.719235
0.8028,1.43854,0.719304,0.719304
0.8029,1.43868,0.719374,0.719374
0.803,1.43882,0.719443,0.719443
0.8031,1.43896,0.719512,0.719512
0.8032,1.43909,0.719582,0.719582
0.8033,1.43923,0.719651,0.719651
0.8034,1.43937,0.719721,0.719721
0.8035,1.43951,0.71979,0.71979
0.8036,1.43965,0.71986,0.71986
0.8037,1.43979,0.719929,0.719929
0.8038,1.43993,0.719998,0.719998
0.8039,1.44007,0.720068,0.720068
0.804,1.4402,0.720137,0.720137
0.8041,1.44034,0.720207,0.720207
0.8042,1.44048,0.720276,0.720276
0.8043,1.44062,0.720345,0.720345
0.8044,1.44076,0.720415,0.720415
0.8045,1.4409,0.720484,0.720484
0.8046,1.44104,0.720553,0.720553
0.8047,1.44118,0.720623,0.720623
0.8048,1.44131,0.720692,0.720692
0.8049,1.44145,0.720761,0.720761
0.805,1.44159,0.720831,0.720831
0.8051,1.44173,0.7209,0.7209
0.8052,1.44187,0.720969,0.720969
0.8053,1.44201,0.721039,0.721039
0.8054,1.44215,0.721108,0.721108
0.8055,1.44228,0.721177,0.721177
0.8056,1.44242,0.721246,0.721246
0.8057,1.44256,0.721316,0.721316
0.8058,1.4427,0.721385,0.721385
0.8059,1.44284,0.721454,0.721454
0.806,1.44298,0.721523,0.721523
0.8061,1.44312,0.721593,0.721593
0.8062,1.44325,0.721662,0.721662
0.8063,1.44339,0.721731,0.721731
0.8064,1.44353,0.7218,0.7218
0.8065,1.44367,0.721869,0.721869
0.8066,1.44381,0.721939,0.721939
0.8067,1.44395,0.722008,0.722008
0.8068,1.44408,0.722077,0.722077
0.8069,1.44422,0.722146,0.722146
0.807,1.44436,0.722215,0.722215
0.8071,1.4445,0.722285,0.722285
0.8072,1.44464,0.722354,0.722354
0.8073,1.44478,0.722423,0.722423
0.8074,1.44491,0.722492,0.722492
0.8075,1.44505,0.722561,0.722561
0.8076,1.44519,0.72263,0.72263
0.8077,1.44533,0.722699,0.722699
0.8078,1.44547,0.722769,0.722769
0.8079,1.44561,0.722838,0.722838
0.808,1.44574,0.722907,0.722907
0.8081,1.44588,0.722976,0.722976
0.8082,1.44602,0.723045,0.723045
0.8083,1.44616,0.723114,0.723114
0.8084,1.4463,0.723183,0.723183
0.8085,1.44644,0.723252,0.723252
0.8086,1.44657,0.723321,0.723321
0.8087,1.44671,0.72339,0.72339
0.8088,1.44685,0.723459,0.723459
0.8089,1.44699,0.723528,0.723528
0.809,1.44713,0.723597,0.723597
0.8091,1.44726,0.723666,0.723666
0.8092,1.4474,0.723735,0.723735
0.8093,1.44754,0.723804,0.723804
0.8094,1.44768,0.723873,0.723873
0.8095,1.44782,0.723942,0.723942
0.8096,1.44795,0.724011,0.724011
0.8097,1.44809,0.72408,0.72408
0.8098,1.44823,0.724149,0.724149
0.8099,1.44837,0.724218,0.724218
0.81,1.44851,0.724287,0.724287
0.8101,1.44864,0.724356,0.724356
0.8102,1.44878,0.724425,0.724425
0.8103,1.44892,0.724494,0.724494
0.8104,1.44906,0.724563,0.724563
0.8105,1.44919,0.724632,0.724632
0.8106,1.44933,0.724701,0.724701
0.8107,1.44947,0.72477,0.72477
0.8108,1.44961,0.724839,0.724839
0.8109,1.44975,0.724907,0.724907
0.811,1.44988,0.724976,0.724976
0.8111,1.45002,0.725045,0.725045
0.8112,1.45016,0.725114,0.725114
0.8113,1.4503,0.725183,0.725183
0.8114,1.45043,0.725252,0.725252
0.8115,1.45057,0.725321,0.725321
0.8116,1.45071,0.725389,0.725389
0.8117,1.45085,0.725458,0.725458
0.8118,1.45099,0.725527,0.725527
0.8119,1.45112,0.725596,0.725596
0.812,1.45126,0.725665,0.725665
0.8121,1.4514,0.725734,0.725734
0.8122,1.45154,0.725802,0.725802
0.8123,1.45167,0.725871,0.725871
0.8124,1.45181,0.72594,0.72594
0.8125,1.45195,0.726009,0.726009
0.8126,1.45209,0.726077,0.726077
0.8127,1.45222,0.726146,0.726146
0.8128,1.45236,0.726215,0.726215
0.8129,1.4525,0.726284,0.726284
0.813,1.45264,0.726352,0.726352
0.8131,1.45277,0.726421,0.726421
0.8132,1.45291,0.72649,0.72649
0.8133,1.45305,0.726559,0.726559
0.8134,1.45319,0.726627,0.726627
0.8135,1.45332,0.726696,0.726696
0.8136,1.45346,0.726765,0.726765
0.8137,1.4536,0.726833,0.726833
0.8138,1.45374,0.726902,0.726902
0.8139,1.45387,0.726971,0.726971
0.814,1.45401,0.727039,0.727039
0.8141,1.45415,0.727108,0.727108
0.8142,1.45428,0.727177,0.727177
0.8143,1.45442,0.727245,0.727245
0.8144,1.45456,0.727314,0.727314
0.8145,1.4547,0.727383,0.727383
0.8146,1.45483,0.727451,0.727451
0.8147,1.45497,0.72752,0.72752
0.8148,1.45511,0.727588,0.727588
0.8149,1.45525,0.727657,0.727657
0.815,1.45538,0.727726,0.727726
0.8151,1.45552,0.727794,0.727794
0.8152,1.45566,0.727863,0.727863
0.8153,1.45579,0.727931,0.727931
0.8154,1.45593,0.728,0.728
0.8155,1.45607,0.728068,0.728068
0.8156,1.45621,0.728137,0.728137
0.8157,1.45634,0.728206,0.728206
0.8158,1.45648,0.728274,0.728274
0.8159,1.45662,0.728343,0.728343
0.816,1.45675,0.728411,0.728411
0.8161,1.45689,0.72848,0.72848
0.8162,1.45703,0.728548,0.728548
0.8163,1.45716,0.728617,0.728617
0.8164,1.4573,0.728685,0.728685
0.8165,1.45744,0.728754,0.728754
0.8166,1.45758,0.728822,0.728822
0.8167,1.45771,0.728891,0.728891
0.8168,1.45785,0.728959,0.728959
0.8169,1.45799,0.729027,0.729027
0.817,1.45812,0.729096,0.729096
0.8171,1.45826,0.729164,0.729164
0.8172,1.4584,0.729233,0.729233
0.8173,1.45853,0.729301,0.729301
0.8174,1.45867,0.72937,0.72937
0.8175,1.45881,0.729438,0.729438
0.8176,1.45894,0.729506,0.729506
0.8177,1.45908,0.729575,0.729575
0.8178,1.45922,0.729643,0.729643
0.8179,1.45935,0.729712,0.729712
0.818,1.45949,0.72978,0.72978
0.8181,1.45963,0.729848,0.729848
0.8182,1.45976,0.729917,0.729917
0.8183,1.4599,0.729985,0.729985
0.8184,1.46004,0.730053,0.730053
0.8185,1.46018,0.730122,0.730122
0.8186,1.46031,0.73019,0.73019
0.8187,1.46045,0.730258,0.730258
0.8188,1.46058,0.730327,0.730327
0.8189,1.46072,0.730395,0.730395
0.819,1.46086,0.730463,0.730463
0.8191,1.46099,0.730532,0.730532
0.8192,1.46113,0.7306,0.7306
0.8193,1.46127,0.730668,0.730668
0.8194,1.4614,0.730736,0.730736
0.8195,1.46154,0.730805,0.730805
0.8196,1.46168,0.730873,0.730873
0.8197,1.46181,0.730941,0.730941
0.8198,1.46195,0.731009,0.731009
0.8199,1.46209,0.731078,0.731078
0.82,1.46222,0.731146,0.731146
0.8201,1.46236,0.731214,0.731214
0.8202,1.4625,0.731282,0.731282
0.8203,1.46263,0.73135,0.73135
0.8204,1.46277,0.731419,0.731419
0.8205,1.46291,0.731487,0.731487
0.8206,1.46304,0.731555,0.731555
0.8207,1.46318,0.731623,0.731623
0.8208,1.46331,0.731691,0.731691
0.8209,1.46345,0.73176,0.73176
0.821,1.46359,0.731828,0.731828
0.8211,1.46372,0.731896,0.731896
0.8212,1.46386,0.731964,0.731964
0.8213,1.464,0.732032,0.732032
0.8214,1.46413,0.7321,0.7321
0.8215,1.46427,0.732168,0.732168
0.8216,1.4644,0.732236,0.732236
0.8217,1.46454,0.732305,0.732305
0.8218,1.46468,0.732373,0.732373
0.8219,1.46481,0.732441,0.732441
0.822,1.46495,0.732509,0.732509
0.8221,1.46509,0.732577,0.732577
0.8222,1.46522,0.732645,0.732645
0.8223,1.46536,0.732713,0.732713
0.8224,1.46549,0.732781,0.732781
0.8225,1.46563,0.732849,0.732849
0.8226,1.46577,0.732917,0.732917
0.8227,1.4659,0.732985,0.732985
0.8228,1.46604,0.733053,0.733053
0.8229,1.46617,0.733121,0.733121
0.823,1.46631,0.733189,0.733189
0.8231,1.46645,0.733257,0.733257
0.8232,1.46658,0.733325,0.733325
0.8233,1.46672,0.733393,0.733393
0.8234,1.46685,0.733461,0.733461
0.8235,1.46699,0.733529,0.733529
0.8236,1.46713,0.733597,0.733597
0.8237,1.46726,0.733665,0.733665
0.8238,1.4674,0.733733,0.733733
0.8239,1.46753,0.733801,0.733801
0.824,1.46767,0.733869,0.733869
0.8241,1.46781,0.733937,0.733937
0.8242,1.46794,0.734005,0.734005
0.8243,1.46808,0.734073,0.734073
0.8244,1.46821,0.734141,0.734141
0.8245,1.46835,0.734208,0.734208
0.8246,1.46848,0.734276,0.734276
0.8247,1.46862,0.734344,0.734344
0.8248,1.46876,0.734412,0.734412
0.8249,1.46889,0.73448,0.73448
0.825,1.46903,0.734548,0.734548
0.8251,1.46916,0.734616,0.734616
0.8252,1.4693,0.734683,0.734683
0.8253,1.46943,0.734751,0.734751
0.8254,1.46957,0.734819,0.734819
0.8255,1.46971,0.734887,0.734887
0.8256,1.46984,0.734955,0.734955
0.8257,1.46998,0.735023,0.735023
0.8258,1.47011,0.73509,0.73509
0.8259,1.47025,0.735158,0.735158
0.826,1.47038,0.735226,0.735226
0.8261,1.47052,0.735294,0.735294
0.8262,1.47066,0.735362,0.735362
0.8263,1.47079,0.735429,0.735429
0.8264,1.47093,0.735497,0.735497
0.8265,1.47106,0.735565,0.735565
0.8266,1.4712,0.735633,0.735633
0.8267,1.47133,0.7357,0.7357
0.8268,1.47147,0.735768,0.735768
0.8269,1.4716,0.735836,0.735836
0.827,1.47174,0.735903,0.735903
0.8271,1.47187,0.735971,0.735971
0.8272,1.47201,0.736039,0.736039
0.8273,1.47215,0.736107,0.736107
0.8274,1.47228,0.736174,0.736174
0.8275,1.47242,0.736242,0.736242
0.8276,1.47255,0.73631,0.73631
0.8277,1.47269,0.736377,0.736377
0.8278,1.47282,0.736445,0.736445
0.8279,1.47296,0.736513,0.736513
0.828,1.47309,0.73658,0.73658
0.8281,1.47323,0.736648,0.736648
0.8282,1.47336,0.736715,0.736715
0.8283,1.4735,0.736783,0.736783
0.8284,1.47363,0.736851,0.736851
0.8285,1.47377,0.736918,0.736918
0.8286,1.4739,0.736986,0.736986
0.8287,1.47404,0.737053,0.737053
0.8288,1.47417,0.737121,0.737121
0.8289,1.47431,0.737189,0.737189
0.829,1.47444,0.737256,0.737256
0.8291,1.47458,0.737324,0.737324
0.8292,1.47471,0.737391,0.737391
0.8293,1.47485,0.737459,0.737459
0.8294,1.47499,0.737526,0.737526
0.8295,1.47512,0.737594,0.737594
0.8296,1.47526,0.737661,0.737661
0.8297,1.47539,0.737729,0.737729
0.8298,1.47553,0.737796,0.737796
0.8299,1.47566,0.737864,0.737864
0.83,1.4758,0.737931,0.737931
0.8301,1.47593,0.737999,0.737999
0.8302,1.47607,0.738066,0.738066
0.8303,1.4762,0.738134,0.738134
0.8304,1.47634,0.738201,0.738201
0.8305,1.47647,0.738269,0.738269
0.8306,1.4766,0.738336,0.738336
0.8307,1.47674,0.738404,0.738404
0.8308,1.47687,0.738471,0.738471
0.8309,1.47701,0.738538,0.738538
0.831,1.47714,0.738606,0.738606
0.8311,1.47728,0.738673,0.738673
0.8312,1.47741,0.738741,0.738741
0.8313,1.47755,0.738808,0.738808
0.8314,1.47768,0.738875,0.738875
0.8315,1.47782,0.738943,0.738943
0.8316,1.47795,0.73901,0.73901
0.8317,1.47809,0.739078,0.739078
0.8318,1.47822,0.739145,0.739145
0.8319,1.47836,0.739212,0.739212
0.832,1.47849,0.73928,0.73928
0.8321,1.47863,0.739347,0.739347
0.8322,1.47876,0.739414,0.739414
0.8323,1.4789,0.739482,0.739482
0.8324,1.47903,0.739549,0.739549
0.8325,1.47917,0.739616,0.739616
0.8326,1.4793,0.739684,0.739684
0.8327,1.47943,0.739751,0.739751
0.8328,1.47957,0.739818,0.739818
0.8329,1.4797,0.739885,0.739885
0.833,1.47984,0.739953,0.739953
0.8331,1.47997,0.74002,0.74002
0.8332,1.48011,0.740087,0.740087
0.8333,1.48024,0.740154,0.740154
0.8334,1.48038,0.740222,0.740222
0.8335,1.48051,0.740289,0.740289
0.8336,1.48065,0.740356,0.740356
0.8337,1.48078,0.740423,0.740423
0.8338,1.48091,0.740491,0.740491
0.8339,1.48105,0.740558,0.740558
0.834,1.48118,0.740625,0.740625
0.8341,1.48132,0.740692,0.740692
0.8342,1.48145,0.740759,0.740759
0.8343,1.48159,0.740827,0.740827
0.8344,1.48172,0.740894,0.740894
0.8345,1.48185,0.740961,0.740961
0.8346,1.48199,0.741028,0.741028
0.8347,1.48212,0.741095,0.741095
0.8348,1.48226,0.741162,0.741162
0.8349,1.48239,0.741229,0.741229
0.835,1.48253,0.741297,0.741297
0.8351,1.48266,0.741364,0.741364
0.8352,1.48279,0.741431,0.741431
0.8353,1.48293,0.741498,0.741498
0.8354,1.48306,0.741565,0.741565
0.8355,1.4832,0.741632,0.741632
0.8356,1.48333,0.741699,0.741699
0.8357,1.48347,0.741766,0.741766
0.8358,1.4836,0.741833,0.741833
0.8359,1.48373,0.7419,0.7419
0.836,1.48387,0.741967,0.741967
0.8361,1.484,0.742034,0.742034
0.8362,1.48414,0.742101,0.742101
0.8363,1.48427,0.742168,0.742168
0.8364,1.4844,0.742235,0.742235
0.8365,1.48454,0.742302,0.742302
0.8366,1.48467,0.742369,0.742369
0.8367,1.48481,0.742436,0.742436
0.8368,1.48494,0.742503,0.742503
0.8369,1.48507,0.74257,0.74257
0.837,1.48521,0.742637,0.742637
0.8371,1.48534,0.742704,0.742704
0.8372,1.48548,0.742771,0.742771
0.8373,1.48561,0.742838,0.742838
0.8374,1.48574,0.742905,0.742905
0.8375,1.48588,0.742972,0.742972
0.8376,1.48601,0.743039,0.743039
0.8377,1.48615,0.743106,0.743106
0.8378,1.48628,0.743173,0.743173
0.8379,1.48641,0.74324,0.74324
0.838,1.48655,0.743307,0.743307
0.8381,1.48668,0.743374,0.743374
0.8382,1.48681,0.74344,0.74344
0.8383,1.48695,0.743507,0.743507
0.8384,1.48708,0.743574,0.743574
0.8385,1.48722,0.743641,0.743641
0.8386,1.48735,0.743708,0.743708
0.8387,1.48748,0.743775,0.743775
0.8388,1.48762,0.743842,0.743842
0.8389,1.48775,0.743908,0.743908
0.839,1.48788,0.743975,0.743975
0.8391,1.48802,0.744042,0.744042
0.8392,1.48815,0.744109,0.744109
0.8393,1.48828,0.744176,0.744176
0.8394,1.48842,0.744243,0.744243
0.8395,1.48855,0.744309,0.744309
0.8396,1.48869,0.744376,0.744376
0.8397,1.48882,0.744443,0.744443
0.8398,1.48895,0.74451,0.74451
0.8399,1.48909,0.744576,0.744576
0.84,1.48922,0.744643,0.744643
0.8401,1.48935,0.74471,0.74471
0.8402,1.48949,0.744777,0.744777
0.8403,1.48962,0.744843,0.744843
0.8404,1.48975,0.74491,0.74491
0.8405,1.48989,0.744977,0.744977
0.8406,1.49002,0.745043,0.745043
0.8407,1.49015,0.74511,0.74511
0.8408,1.49029,0.745177,0.745177
0.8409,1.49042,0.745244,0.745244
0.841,1.49055,0.74531,0.74531
0.8411,1.49069,0.745377,0.745377
0.8412,1.49082,0.745444,0.745444
0.8413,1.49095,0.74551,0.74551
0.8414,1.49109,0.745577,0.745577
0.8415,1.49122,0.745643,0.745643
0.8416,1.49135,0.74571,0.74571
0.8417,1.49149,0.745777,0.745777
0.8418,1.49162,0.745843,0.745843
0.8419,1.49175,0.74591,0.74591
0.842,1.49189,0.745977,0.745977
0.8421,1.49202,0.746043,0.746043
0.8422,1.49215,0.74611,0.74611
0.8423,1.49229,0.746176,0.746176
0.8424,1.49242,0.746243,0.746243
0.8425,1.49255,0.746309,0.746309
0.8426,1.49269,0.746376,0.746376
0.8427,1.49282,0.746443,0.746443
0.8428,1.49295,0.746509,0.746509
0.8429,1.49308,0.746576,0.746576
0.843,1.49322,0.746642,0.746642
0.8431,1.49335,0.746709,0.746709
0.8432,1.49348,0.746775,0.746775
0.8433,1.49362,0.746842,0.746842
0.8434,1.49375,0.746908,0.746908
0.8435,1.49388,0.746975,0.746975
0.8436,1.49402,0.747041,0.747041
0.8437,1.49415,0.747108,0.747108
0.8438,1.49428,0.747174,0.747174
0.8439,1.49441,0.747241,0.747241
0.844,1.49455,0.747307,0.747307
0.8441,1.49468,0.747373,0.747373
0.8442,1.49481,0.74744,0.74744
0.8443,1.49495,0.747506,0.747506
0.8444,1.49508,0.747573,0.747573
0.8445,1.49521,0.747639,0.747639
0.8446,1.49534,0.747706,0.747706
0.8447,1.49548,0.747772,0.747772
0.8448,1.49561,0.747838,0.747838
0.8449,1.49574,0.747905,0.747905
0.845,1.49588,0.747971,0.747971
0.8451,1.49601,0.748037,0.748037
0.8452,1.49614,0.748104,0.748104
0.8453,1.49627,0.74817,0.74817
0.8454,1.49641,0.748237,0.748237
0.8455,1.49654,0.748303,0.748303
0.8456,1.49667,0.748369,0.748369
0.8457,1.4968,0.748436,0.748436
0.8458,1.49694,0.748502,0.748502
0.8459,1.49707,0.748568,0.748568
0.846,1.4972,0.748634,0.748634
0.8461,1.49734,0.748701,0.748701
0.8462,1.49747,0.748767,0.748767
0.8463,1.4976,0.748833,0.748833
0.8464,1.49773,0.7489,0.7489
0.8465,1.49787,0.748966,0.748966
0.8466,1.498,0.749032,0.749032
0.8467,1.49813,0.749098,0.749098
0.8468,1.49826,0.749165,0.749165
0.8469,1.4984,0.749231,0.749231
0.847,1.49853,0.749297,0.749297
0.8471,1.49866,0.749363,0.749363
0.8472,1.49879,0.74943,0.74943
0.8473,1.49893,0.749496,0.749496
0.8474,1.49906,0.749562,0.749562
0.8475,1.49919,0.749628,0.749628
0.8476,1.49932,0.749694,0.749694
0.8477,1.49945,0.74976,0.74976
0.8478,1.49959,0.749827,0.749827
0.8479,1.49972,0.749893,0.749893
0.848,1.49985,0.749959,0.749959
0.8481,1.49998,0.750025,0.750025
0.8482,1.50012,0.750091,0.750091
0.8483,1.50025,0.750157,0.750157
0.8484,1.50038,0.750223,0.750223
0.8485,1.50051,0.75029,0.75029
0.8486,1.50065,0.750356,0.750356
0.8487,1.50078,0.750422,0.750422
0.8488,1.50091,0.750488,0.750488
0.8489,1.50104,0.750554,0.750554
0.849,1.50117,0.75062,0.75062
0.8491,1.50131,0.750686,0.750686
0.8492,1.50144,0.750752,0.750752
0.8493,1.50157,0.750818,0.750818
0.8494,1.5017,0.750884,0.750884
0.8495,1.50183,0.75095,0.75095
0.8496,1.50197,0.751016,0.751016
0.8497,1.5021,0.751082,0.751082
0.8498,1.50223,0.751148,0.751148
0.8499,1.50236,0.751214,0.751214
0.85,1.50249,0.75128,0.75128
0.8501,1.50263,0.751346,0.751346
0.8502,1.50276,0.751412,0.751412
0.8503,1.50289,0.751478,0.751478
0.8504,1.50302,0.751544,0.751544
0.8505,1.50315,0.75161,0.75161
0.8506,1.50329,0.751676,0.751676
0.8507,1.50342,0.751742,0.751742
0.8508,1.50355,0.751808,0.751808
0.8509,1.50368,0.751874,0.751874
0.851,1.50381,0.75194,0.75194
0.8511,1.50395,0.752006,0.752006
0.8512,1.50408,0.752072,0.752072
0.8513,1.50421,0.752138,0.752138
0.8514,1.50434,0.752204,0.752204
0.8515,1.50447,0.75227,0.75227
0.8516,1.5046,0.752335,0.752335
0.8517,1.50474,0.752401,0.752401
0.8518,1.50487,0.752467,0.752467
0.8519,1.505,0.752533,0.752533
0.852,1.50513,0.752599,0.752599
0.8521,1.50526,0.752665,0.752665
0.8522,1.5054,0.752731,0.752731
0.8523,1.50553,0.752796,0.752796
0.8524,1.50566,0.752862,0.752862
0.8525,1.50579,0.752928,0.752928
0.8526,1.50592,0.752994,0.752994
0.8527,1.50605,0.75306,0.75306
0.8528,1.50619,0.753125,0.753125
0.8529,1.50632,0.753191,0.753191
0.853,1.50645,0.753257,0.753257
0.8531,1.50658,0.753323,0.753323
0.8532,1.50671,0.753389,0.753389
0.8533,1.50684,0.753454,0.753454
0.8534,1.50697,0.75352,0.75352
0.8535,1.50711,0.753586,0.753586
0.8536,1.50724,0.753651,0.753651
0.8537,1.50737,0.753717,0.753717
0.8538,1.5075,0.753783,0.753783
0.8539,1.50763,0.753849,0.753849
0.854,1.50776,0.753914,0.753914
0.8541,1.50789,0.75398,0.75398
0.8542,1.50803,0.754046,0.754046
0.8543,1.50816,0.754111,0.754111
0.8544,1.50829,0.754177,0.754177
0.8545,1.50842,0.754243,0.754243
0.8546,1.50855,0.754308,0.754308
0.8547,1.50868,0.754374,0.754374
0.8548,1.50881,0.75444,0.75444
0.8549,1.50894,0.754505,0.754505
0.855,1.50908,0.754571,0.754571
0.8551,1.50921,0.754637,0.754637
0.8552,1.50934,0.754702,0.754702
0.8553,1.50947,0.754768,0.754768
0.8554,1.5096,0.754833,0.754833
0.8555,1.50973,0.754899,0.754899
0.8556,1.50986,0.754965,0.754965
0.8557,1.50999,0.75503,0.75503
0.8558,1.51013,0.755096,0.755096
0.8559,1.51026,0.755161,0.755161
0.856,1.51039,0.755227,0.755227
0.8561,1.51052,0.755292,0.755292
0.8562,1.51065,0.755358,0.755358
0.8563,1.51078,0.755423,0.755423
0.8564,1.51091,0.755489,0.755489
0.8565,1.51104,0.755554,0.755554
0.8566,1.51117,0.75562,0.75562
0.8567,1.51131,0.755685,0.755685
0.8568,1.51144,0.755751,0.755751
0.8569,1.51157,0.755816,0.755816
0.857,1.5117,0.755882,0.755882
0.8571,1.51183,0.755947,0.755947
0.8572,1.51196,0.756013,0.756013
0.8573,1.51209,0.756078,0.756078
0.8574,1.51222,0.756144,0.756144
0.8575,1.51235,0.756209,0.756209
0.8576,1.51248,0.756275,0.756275
0.8577,1.51261,0.75634,0.75634
0.8578,1.51275,0.756405,0.756405
0.8579,1.51288,0.756471,0.756471
0.858,1.51301,0.756536,0.756536
0.8581,1.51314,0.756602,0.756602
0.8582,1.51327,0.756667,0.756667
0.8583,1.5134,0.756732,0.756732
0.8584,1.51353,0.756798,0.756798
0.8585,1.51366,0.756863,0.756863
0.8586,1.51379,0.756928,0.756928
0.8587,1.51392,0.756994,0.756994
0.8588,1.51405,0.757059,0.757059
0.8589,1.51418,0.757124,0.757124
0.859,1.51431,0.75719,0.75719
0.8591,1.51444,0.757255,0.757255
0.8592,1.51458,0.75732,0.75732
0.8593,1.51471,0.757386,0.757386
0.8594,1.51484,0.757451,0.757451
0.8595,1.51497,0.757516,0.757516
0.8596,1.5151,0.757582,0.757582
0.8597,1.51523,0.757647,0.757647
0.8598,1.51536,0.757712,0.757712
0.8599,1.51549,0.757777,0.757777
0.86,1.51562,0.757843,0.757843
0.8601,1.51575,0.757908,0.757908
0.8602,1.51588,0.757973,0.757973
0.8603,1.51601,0.758038,0.758038
0.8604,1.51614,0.758103,0.758103
0.8605,1.51627,0.758169,0.758169
0.8606,1.5164,0.758234,0.758234
0.8607,1.51653,0.758299,0.758299
0.8608,1.51666,0.758364,0.758364
0.8609,1.51679,0.758429,0.758429
0.861,1.51692,0.758495,0.758495
0.8611,1.51705,0.75856,0.75856
0.8612,1.51718,0.758625,0.758625
0.8613,1.51732,0.75869,0.75869
0.8614,1.51745,0.758755,0.758755
0.8615,1.51758,0.75882,0.75882
0.8616,1.51771,0.758885,0.758885
0.8617,1.51784,0.758951,0.758951
0.8618,1.51797,0.759016,0.759016
0.8619,1.5181,0.759081,0.759081
0.862,1.51823,0.759146,0.759146
0.8621,1.51836,0.759211,0.759211
0.8622,1.51849,0.759276,0.759276
0.8623,1.51862,0.759341,0.759341
0.8624,1.51875,0.759406,0.759406
0.8625,1.51888,0.759471,0.759471
0.8626,1.51901,0.759536,0.759536
0.8627,1.51914,0.759601,0.759601
