"time","wallTime","wc2.P.R[cG][cG](1) [m]","wc2.P.R[cG][cG](2) [m]","wc2.P.R[cG][cG](3) [m]","wc2.P.phi[cG](1) [rad]","wc2.P.phi[cG](2) [rad]","wc2.P.phi[cG](3) [rad]","wc2.P.A(1,1) [-]","wc2.P.A(1,2) [-]","wc2.P.A(1,3) [-]","wc2.P.A(2,1) [-]","wc2.P.A(2,2) [-]","wc2.P.A(2,3) [-]","wc2.P.A(3,1) [-]","wc2.P.A(3,2) [-]","wc2.P.A(3,3) [-]","wc2.P.vR[cG][cG,cG](1) [m/s]","wc2.P.vR[cG][cG,cG](2) [m/s]","wc2.P.vR[cG][cG,cG](3) [m/s]","wc2.P.Omega[cG][cG](1) [rad/s]","wc2.P.Omega[cG][cG](2) [rad/s]","wc2.P.Omega[cG][cG](3) [rad/s]","wc2.P.F_tie[cG](1) [N]","wc2.P.F_tie[cG](2) [N]","wc2.P.F_tie[cG](3) [N]","wc2.P.M_tie[cG][cG](1) [Nm]","wc2.P.M_tie[cG][cG](2) [Nm]","wc2.P.M_tie[cG][cG](3) [Nm]","wc1.P.R[cG][cG](1) [m]","wc1.P.R[cG][cG](2) [m]","wc1.P.R[cG][cG](3) [m]","wc1.P.phi[cG](1) [rad]","wc1.P.phi[cG](2) [rad]","wc1.P.phi[cG](3) [rad]","wc1.P.A(1,1) [-]","wc1.P.A(1,2) [-]","wc1.P.A(1,3) [-]","wc1.P.A(2,1) [-]","wc1.P.A(2,2) [-]","wc1.P.A(2,3) [-]","wc1.P.A(3,1) [-]","wc1.P.A(3,2) [-]","wc1.P.A(3,3) [-]","wc1.P.vR[cG][cG,cG](1) [m/s]","wc1.P.vR[cG][cG,cG](2) [m/s]","wc1.P.vR[cG][cG,cG](3) [m/s]","wc1.P.Omega[cG][cG](1) [rad/s]","wc1.P.Omega[cG][cG](2) [rad/s]","wc1.P.Omega[cG][cG](3) [rad/s]","wc1.P.F_tie[cG](1) [N]","wc1.P.F_tie[cG](2) [N]","wc1.P.F_tie[cG](3) [N]","wc1.P.M_tie[cG][cG](1) [Nm]","wc1.P.M_tie[cG][cG](2) [Nm]","wc1.P.M_tie[cG][cG](3) [Nm]"
0.03028,2.54933,0.499997,0,0.00178757,0,-0.00358024,0,0.999994,0,0.00358023,0,1,0,-0.00358023,0,0.999994,-0.000426674,0,0.118091,0,-0.236332,0,14.7235,0,7.52675,0,3.37264,0,0.499997,0,0.00178772,0,1.56722,0,0.00357543,0,-0.999994,0,1,0,0.999994,0,0.00357543,-0.000422237,-0,0.118093,0,-0.236188,0,-14.6598,-0,-13.1773,0,-3.25855,0
0.03038,2.55168,0.499997,0,0.00179939,0,-0.00360391,0,0.999994,0,0.0036039,0,1,0,-0.0036039,0,0.999994,-0.000431072,0,0.118481,0,-0.237119,0,14.7553,0,7.53784,0,3.38301,0,0.499997,0,0.00179955,0,1.5672,0,0.00359909,0,-0.999994,0,1,0,0.999994,0,0.00359909,-0.000426435,-0,0.118483,0,-0.236968,0,-14.6928,-0,-13.1959,0,-3.26927,0
0.03048,2.55404,0.499997,0,0.00181126,0,-0.00362766,0,0.999993,0,0.00362765,0,1,0,-0.00362765,0,0.999993,-0.000435285,0,0.118872,0,-0.237901,0,14.7867,0,7.54866,0,3.39325,0,0.499997,0,0.00181141,0,1.56717,0,0.00362282,0,-0.999993,0,1,0,0.999993,0,0.00362282,-0.000430663,-0,0.118874,0,-0.23775,0,-14.7253,-0,-13.2144,0,-3.27987,0
0.03058,2.55636,0.499996,0,0.00182317,0,-0.00365149,0,0.999993,0,0.00365148,0,1,0,-0.00365148,0,0.999993,-0.000439317,0,0.119264,0,-0.238676,0,14.8163,0,7.55875,0,3.4029,0,0.499997,0,0.00182332,0,1.56715,0,0.00364664,0,-0.999993,0,1,0,0.999993,0,0.00364664,-0.000434921,-0,0.119266,0,-0.238533,0,-14.756,-0,-13.2318,0,-3.28987,0
0.03068,2.55873,0.499996,0,0.00183511,0,-0.00367539,0,0.999993,0,0.00367538,0,1,0,-0.00367538,0,0.999993,-0.000443186,0,0.119655,0,-0.239446,0,14.8428,0,7.56768,0,3.41154,0,0.499997,0,0.00183526,0,1.56713,0,0.00367053,0,-0.999993,0,1,0,0.999993,0,0.00367053,-0.000439208,-0,0.119657,0,-0.239316,0,-14.7834,-0,-13.2476,0,-3.29885,0
0.03078,2.56107,0.499996,0,0.0018471,0,-0.00369937,0,0.999993,0,0.00369936,0,1,0,-0.00369936,0,0.999993,-0.000446915,0,0.120048,0,-0.240211,0,14.865,0,7.57507,0,3.41882,0,0.499997,0,0.00184725,0,1.5671,0,0.0036945,0,-0.999993,0,1,0,0.999993,0,0.0036945,-0.000443525,-0,0.120049,0,-0.2401,0,-14.8065,-0,-13.261,0,-3.30642,0
0.03088,2.56342,0.499996,0,0.00185912,0,-0.00372343,0,0.999993,0,0.00372342,0,1,0,-0.00372342,0,0.999993,-0.000450535,0,0.12044,0,-0.240973,0,14.8822,0,7.58064,0,3.42445,0,0.499997,0,0.00185927,0,1.56708,0,0.00371854,0,-0.999993,0,1,0,0.999993,0,0.00371854,-0.000447871,-0,0.120442,0,-0.240885,0,-14.8243,-0,-13.2715,0,-3.3123,0
0.03098,2.56579,0.499996,0,0.00187118,0,-0.00374756,0,0.999993,0,0.00374755,0,1,0,-0.00374755,0,0.999993,-0.000454081,0,0.120833,0,-0.241731,0,14.8935,0,7.58419,0,3.42822,0,0.499996,0,0.00187133,0,1.56705,0,0.00374267,0,-0.999993,0,1,0,0.999993,0,0.00374267,-0.000452246,-0,0.120834,0,-0.24167,0,-14.836,-0,-13.2787,0,-3.31625,0
0.03108,2.5681,0.499996,0,0.00188328,0,-0.00377177,0,0.999993,0,0.00377176,0,1,0,-0.00377176,0,0.999993,-0.000457592,0,0.121227,0,-0.242488,0,14.8988,0,7.58562,0,3.43001,0,0.499996,0,0.00188344,0,1.56703,0,0.00376687,0,-0.999993,0,1,0,0.999993,0,0.00376687,-0.00045665,-0,0.121227,0,-0.242456,0,-14.8414,-0,-13.2824,0,-3.31817,0
0.03118,2.57044,0.499996,0,0.00189543,0,-0.00379606,0,0.999993,0,0.00379605,0,1,0,-0.00379605,0,0.999993,-0.00046111,0,0.12162,0,-0.243244,0,14.8978,0,7.58491,0,3.42979,0,0.499996,0,0.00189558,0,1.56701,0,0.00379116,0,-0.999993,0,1,0,0.999993,0,0.00379116,-0.000461083,-0,0.12162,0,-0.243241,0,-14.8402,-0,-13.2826,0,-3.318,0
0.03128,2.57279,0.499996,0,0.00190761,0,-0.00382042,0,0.999993,0,0.00382041,0,1,0,-0.00382041,0,0.999993,-0.000464675,0,0.122013,0,-0.244001,0,14.8908,0,7.58216,0,3.42761,0,0.499996,0,0.00190776,0,1.56698,0,0.00381552,0,-0.999993,0,1,0,0.999993,0,0.00381552,-0.000465544,-0,0.122012,0,-0.244027,0,-14.8327,-0,-13.2792,0,-3.31581,0
0.03138,2.57517,0.499996,0,0.00191983,0,-0.00384485,0,0.999993,0,0.00384484,0,1,0,-0.00384484,0,0.999993,-0.000468326,0,0.122406,0,-0.244759,0,14.8783,0,7.57753,0,3.42364,0,0.499996,0,0.00191998,0,1.56696,0,0.00383996,0,-0.999993,0,1,0,0.999993,0,0.00383996,-0.000470033,-0,0.122405,0,-0.244812,0,-14.8194,-0,-13.2727,0,-3.31175,0
0.03148,2.57754,0.499996,0,0.00193209,0,-0.00386936,0,0.999993,0,0.00386935,0,1,0,-0.00386935,0,0.999993,-0.000472098,0,0.122798,0,-0.24552,0,14.8608,0,7.57128,0,3.41807,0,0.499996,0,0.00193224,0,1.56693,0,0.00386447,0,-0.999993,0,1,0,0.999993,0,0.00386447,-0.000474551,-0,0.122797,0,-0.245597,0,-14.8009,-0,-13.2633,0,-3.30605,0
0.03158,2.57991,0.499996,0,0.00194438,0,-0.00389395,0,0.999992,0,0.00389394,0,1,0,-0.00389394,0,0.999992,-0.000476021,0,0.123191,0,-0.246284,0,14.8393,0,7.56372,0,3.41121,0,0.499996,0,0.00194454,0,1.56691,0,0.00388907,0,-0.999992,0,1,0,0.999992,0,0.00388907,-0.000479096,-0,0.123189,0,-0.246381,0,-14.7781,-0,-13.2516,0,-3.29899,0
0.03168,2.58229,0.499996,0,0.00195672,0,-0.00391862,0,0.999992,0,0.00391861,0,1,0,-0.00391861,0,0.999992,-0.000480119,0,0.123583,0,-0.247052,0,14.8147,0,7.55523,0,3.40338,0,0.499996,0,0.00195687,0,1.56688,0,0.00391375,0,-0.999992,0,1,0,0.999992,0,0.00391375,-0.000483669,-0,0.123581,0,-0.247164,0,-14.7522,-0,-13.2381,0,-3.29091,0
0.03178,2.5847,0.499996,0,0.0019691,0,-0.00394336,0,0.999992,0,0.00394335,0,1,0,-0.00394335,0,0.999992,-0.00048441,0,0.123974,0,-0.247825,0,14.7884,0,7.54619,0,3.39494,0,0.499996,0,0.00196925,0,1.56686,0,0.0039385,0,-0.999992,0,1,0,0.999992,0,0.0039385,-0.00048827,-0,0.123973,0,-0.247947,0,-14.7242,-0,-13.2234,0,-3.28221,0
0.03188,2.58707,0.499996,0,0.00198152,0,-0.00396818,0,0.999992,0,0.00396817,0,1,0,-0.00396817,0,0.999992,-0.000488901,0,0.124365,0,-0.248603,0,14.7613,0,7.53702,0,3.38629,0,0.499996,0,0.00198167,0,1.56683,0,0.00396333,0,-0.999992,0,1,0,0.999992,0,0.00396333,-0.000492898,-0,0.124364,0,-0.248729,0,-14.6956,-0,-13.2084,0,-3.27327,0
0.03198,2.58944,0.499996,0,0.00199397,0,-0.00399308,0,0.999992,0,0.00399307,0,1,0,-0.00399307,0,0.999992,-0.000493595,0,0.124756,0,-0.249386,0,14.7348,0,7.52812,0,3.37781,0,0.499996,0,0.00199412,0,1.56681,0,0.00398824,0,-0.999992,0,1,0,0.999992,0,0.00398824,-0.000497554,-0,0.124754,0,-0.249511,0,-14.6674,-0,-13.1935,0,-3.26449,0
0.03208,2.59181,0.499996,0,0.00200646,0,-0.00401805,0,0.999992,0,0.00401804,0,1,0,-0.00401804,0,0.999992,-0.000498485,0,0.125146,0,-0.250173,0,14.7099,0,7.51987,0,3.36986,0,0.499996,0,0.00200661,0,1.56678,0,0.00401323,0,-0.999992,0,1,0,0.999992,0,0.00401323,-0.000502238,-0,0.125145,0,-0.250291,0,-14.6409,-0,-13.1796,0,-3.25624,0
0.03218,2.59418,0.499996,0,0.002019,0,-0.00404311,0,0.999992,0,0.0040431,0,1,0,-0.0040431,0,0.999992,-0.000503557,0,0.125536,0,-0.250964,0,14.6877,0,7.51262,0,3.36276,0,0.499996,0,0.00201915,0,1.56676,0,0.0040383,0,-0.999992,0,1,0,0.999992,0,0.0040383,-0.00050695,-0,0.125535,0,-0.251071,0,-14.6171,-0,-13.1671,0,-3.24888,0
0.03228,2.59657,0.499996,0,0.00203157,0,-0.00406824,0,0.999992,0,0.00406823,0,1,0,-0.00406823,0,0.999992,-0.000508792,0,0.125925,0,-0.25176,0,14.6691,0,7.50665,0,3.35682,0,0.499996,0,0.00203172,0,1.56673,0,0.00406344,0,-0.999992,0,1,0,0.999992,0,0.00406344,-0.00051169,-0,0.125924,0,-0.251851,0,-14.597,-0,-13.1567,0,-3.24269,0
0.03238,2.59895,0.499996,0,0.00204418,0,-0.00409346,0,0.999992,0,0.00409344,0,1,0,-0.00409344,0,0.999992,-0.000514164,0,0.126315,0,-0.252558,0,14.6546,0,7.50219,0,3.35224,0,0.499996,0,0.00204433,0,1.56671,0,0.00408866,0,-0.999992,0,1,0,0.999992,0,0.00408866,-0.000516458,-0,0.126314,0,-0.25263,0,-14.5814,-0,-13.1486,0,-3.23792,0
0.03248,2.60133,0.499996,0,0.00205683,0,-0.00411875,0,0.999992,0,0.00411874,0,1,0,-0.00411874,0,0.999992,-0.000519644,0,0.126704,0,-0.253359,0,14.6449,0,7.49939,0,3.34919,0,0.499996,0,0.00205698,0,1.56668,0,0.00411396,0,-0.999992,0,1,0,0.999992,0,0.00411396,-0.000521256,-0,0.126703,0,-0.253408,0,-14.5706,-0,-13.1432,0,-3.23472,0
0.03258,2.6037,0.499996,0,0.00206952,0,-0.00414412,0,0.999991,0,0.00414411,0,1,0,-0.00414411,0,0.999991,-0.0005252,0,0.127093,0,-0.254161,0,14.6402,0,7.49832,0,3.34776,0,0.499996,0,0.00206967,0,1.56666,0,0.00413934,0,-0.999991,0,1,0,0.999991,0,0.00413934,-0.000526083,-0,0.127092,0,-0.254187,0,-14.5651,-0,-13.1407,0,-3.23319,0
0.03268,2.60607,0.499995,0,0.00208225,0,-0.00416958,0,0.999991,0,0.00416956,0,1,0,-0.00416956,0,0.999991,-0.000530799,0,0.127482,0,-0.254963,0,14.6405,0,7.49897,0,3.34796,0,0.499996,0,0.0020824,0,1.56663,0,0.00416479,0,-0.999991,0,1,0,0.999991,0,0.00416479,-0.000530939,-0,0.127482,0,-0.254965,0,-14.5649,-0,-13.1411,0,-3.23335,0
0.03278,2.60844,0.499995,0,0.00209501,0,-0.00419511,0,0.999991,0,0.0041951,0,1,0,-0.0041951,0,0.999991,-0.000536407,0,0.127871,0,-0.255765,0,14.6457,0,7.50128,0,3.34972,0,0.499996,0,0.00209516,0,1.56661,0,0.00419033,0,-0.999991,0,1,0,0.999991,0,0.00419033,-0.000535826,-0,0.127871,0,-0.255744,0,-14.5697,-0,-13.1443,0,-3.23513,0
0.03288,2.6108,0.499995,0,0.00210782,0,-0.00422073,0,0.999991,0,0.00422071,0,1,0,-0.00422071,0,0.999991,-0.000541995,0,0.12826,0,-0.256566,0,14.6554,0,7.50508,0,3.35293,0,0.499996,0,0.00210797,0,1.56658,0,0.00421594,0,-0.999991,0,1,0,0.999991,0,0.00421594,-0.000540743,-0,0.12826,0,-0.256523,0,-14.5793,-0,-13.15,0,-3.23841,0
0.03298,2.6132,0.499995,0,0.00212066,0,-0.00424642,0,0.999991,0,0.00424641,0,1,0,-0.00424641,0,0.999991,-0.000547534,0,0.128649,0,-0.257364,0,14.6689,0,7.51017,0,3.3574,0,0.499996,0,0.00212081,0,1.56655,0,0.00424163,0,-0.999991,0,1,0,0.999991,0,0.00424163,-0.000545691,-0,0.12865,0,-0.257303,0,-14.5929,-0,-13.1581,0,-3.24299,0
0.03308,2.61559,0.499995,0,0.00213355,0,-0.00427219,0,0.999991,0,0.00427218,0,1,0,-0.00427218,0,0.999991,-0.000553001,0,0.129039,0,-0.25816,0,14.6856,0,7.51628,0,3.36288,0,0.499995,0,0.0021337,0,1.56653,0,0.00426739,0,-0.999991,0,1,0,0.999991,0,0.00426739,-0.00055067,-0,0.12904,0,-0.258082,0,-14.6098,-0,-13.1679,0,-3.24863,0
0.03318,2.61795,0.499995,0,0.00214647,0,-0.00429805,0,0.999991,0,0.00429804,0,1,0,-0.00429804,0,0.999991,-0.000558377,0,0.129429,0,-0.258952,0,14.7046,0,7.5231,0,3.36911,0,0.499995,0,0.00214662,0,1.5665,0,0.00429324,0,-0.999991,0,1,0,0.999991,0,0.00429324,-0.00055568,-0,0.12943,0,-0.258863,0,-14.6292,-0,-13.1791,0,-3.25505,0
0.03328,2.62031,0.499995,0,0.00215943,0,-0.00432398,0,0.999991,0,0.00432397,0,1,0,-0.00432397,0,0.999991,-0.00056365,0,0.129819,0,-0.25974,0,14.7249,0,7.53031,0,3.37577,0,0.499995,0,0.00215958,0,1.56648,0,0.00431916,0,-0.999991,0,1,0,0.999991,0,0.00431916,-0.000560722,-0,0.129821,0,-0.259644,0,-14.65,-0,-13.1912,0,-3.26194,0
0.03338,2.62267,0.499995,0,0.00217243,0,-0.00434999,0,0.999991,0,0.00434998,0,1,0,-0.00434998,0,0.999991,-0.000568813,0,0.13021,0,-0.260525,0,14.7456,0,7.53758,0,3.38257,0,0.499995,0,0.00217258,0,1.56645,0,0.00434516,0,-0.999991,0,1,0,0.999991,0,0.00434516,-0.000565796,-0,0.130212,0,-0.260426,0,-14.6713,-0,-13.2035,0,-3.26897,0
0.03348,2.62506,0.499995,0,0.00218547,0,-0.00437608,0,0.99999,0,0.00437607,0,1,0,-0.00437607,0,0.99999,-0.000573866,0,0.130601,0,-0.261306,0,14.7658,0,7.54459,0,3.38919,0,0.499995,0,0.00218562,0,1.56643,0,0.00437124,0,-0.99999,0,1,0,0.99999,0,0.00437124,-0.000570902,-0,0.130603,0,-0.261208,0,-14.692,-0,-13.2156,0,-3.27582,0
0.03358,2.62747,0.499995,0,0.00219855,0,-0.00440225,0,0.99999,0,0.00440224,0,1,0,-0.00440224,0,0.99999,-0.000578816,0,0.130993,0,-0.262083,0,14.7845,0,7.55101,0,3.39533,0,0.499995,0,0.0021987,0,1.5664,0,0.0043974,0,-0.99999,0,1,0,0.99999,0,0.0043974,-0.00057604,-0,0.130994,0,-0.261991,0,-14.7113,-0,-13.2269,0,-3.28219,0
0.03368,2.62985,0.499995,0,0.00221167,0,-0.00442849,0,0.99999,0,0.00442848,0,1,0,-0.00442848,0,0.99999,-0.000583675,0,0.131385,0,-0.262856,0,14.8009,0,7.5566,0,3.40073,0,0.499995,0,0.00221182,0,1.56637,0,0.00442364,0,-0.99999,0,1,0,0.99999,0,0.00442364,-0.00058121,-0,0.131386,0,-0.262775,0,-14.7281,-0,-13.2369,0,-3.2878,0
0.03378,2.63223,0.499995,0,0.00222482,0,-0.00445482,0,0.99999,0,0.0044548,0,1,0,-0.0044548,0,0.99999,-0.00058846,0,0.131777,0,-0.263627,0,14.8144,0,7.5611,0,3.40518,0,0.499995,0,0.00222498,0,1.56635,0,0.00444995,0,-0.99999,0,1,0,0.99999,0,0.00444995,-0.000586411,-0,0.131778,0,-0.263558,0,-14.7419,-0,-13.2452,0,-3.29243,0
0.03388,2.6346,0.499995,0,0.00223802,0,-0.00448122,0,0.99999,0,0.0044812,0,1,0,-0.0044812,0,0.99999,-0.000593192,0,0.132169,0,-0.264395,0,14.8243,0,7.56436,0,3.40848,0,0.499995,0,0.00223817,0,1.56632,0,0.00447634,0,-0.99999,0,1,0,0.99999,0,0.00447634,-0.000591645,-0,0.13217,0,-0.264343,0,-14.752,-0,-13.2515,0,-3.29589,0
0.03398,2.63701,0.499995,0,0.00225126,0,-0.00450769,0,0.99999,0,0.00450768,0,1,0,-0.00450768,0,0.99999,-0.000597895,0,0.132562,0,-0.265161,0,14.8304,0,7.56626,0,3.41054,0,0.499995,0,0.00225141,0,1.56629,0,0.00450282,0,-0.99999,0,1,0,0.99999,0,0.00450282,-0.00059691,-0,0.132562,0,-0.265127,0,-14.7581,-0,-13.2556,0,-3.29805,0
0.03408,2.6394,0.499995,0,0.00226453,0,-0.00453424,0,0.99999,0,0.00453423,0,1,0,-0.00453423,0,0.99999,-0.000602596,0,0.132955,0,-0.265927,0,14.8323,0,7.56674,0,3.41127,0,0.499995,0,0.00226468,0,1.56627,0,0.00452937,0,-0.99999,0,1,0,0.99999,0,0.00452937,-0.000602207,-0,0.132955,0,-0.265912,0,-14.7599,-0,-13.2574,0,-3.29885,0
0.03418,2.64178,0.499995,0,0.00227785,0,-0.00456087,0,0.99999,0,0.00456086,0,1,0,-0.00456086,0,0.99999,-0.000607321,0,0.133347,0,-0.266692,0,14.8302,0,7.56582,0,3.41068,0,0.499995,0,0.002278,0,1.56624,0,0.00455599,0,-0.99999,0,1,0,0.99999,0,0.00455599,-0.000607535,-0,0.133347,0,-0.266697,0,-14.7574,-0,-13.2568,0,-3.29829,0
0.03428,2.64415,0.499995,0,0.0022912,0,-0.00458758,0,0.999989,0,0.00458756,0,1,0,-0.00458756,0,0.999989,-0.000612098,0,0.13374,0,-0.267458,0,14.8242,0,7.56358,0,3.40883,0,0.499995,0,0.00229135,0,1.56621,0,0.0045827,0,-0.999989,0,1,0,0.999989,0,0.0045827,-0.000612894,-0,0.133739,0,-0.267482,0,-14.7508,-0,-13.254,0,-3.29641,0
0.03438,2.64653,0.499994,0,0.00230459,0,-0.00461436,0,0.999989,0,0.00461434,0,1,0,-0.00461434,0,0.999989,-0.000616951,0,0.134132,0,-0.268226,0,14.8146,0,7.56014,0,3.40582,0,0.499995,0,0.00230474,0,1.56619,0,0.00460949,0,-0.999989,0,1,0,0.999989,0,0.00460949,-0.000618284,-0,0.134132,0,-0.268266,0,-14.7405,-0,-13.2491,0,-3.29334,0
0.03448,2.64891,0.499994,0,0.00231802,0,-0.00464122,0,0.999989,0,0.0046412,0,1,0,-0.0046412,0,0.999989,-0.000621903,0,0.134524,0,-0.268995,0,14.8019,0,7.55569,0,3.40183,0,0.499995,0,0.00231817,0,1.56616,0,0.00463635,0,-0.999989,0,1,0,0.999989,0,0.00463635,-0.000623705,-0,0.134524,0,-0.26905,0,-14.7269,-0,-13.2424,0,-3.28923,0
0.03458,2.65128,0.499994,0,0.00233149,0,-0.00466816,0,0.999989,0,0.00466814,0,1,0,-0.00466814,0,0.999989,-0.000626972,0,0.134916,0,-0.269766,0,14.7868,0,7.55045,0,3.39703,0,0.499995,0,0.00233165,0,1.56613,0,0.00466329,0,-0.999989,0,1,0,0.999989,0,0.00466329,-0.000629157,-0,0.134916,0,-0.269834,0,-14.7107,-0,-13.2343,0,-3.2843,0
0.03468,2.65365,0.499994,0,0.002345,0,-0.00469517,0,0.999989,0,0.00469515,0,1,0,-0.00469515,0,0.999989,-0.000632172,0,0.135308,0,-0.27054,0,14.7699,0,7.54466,0,3.39167,0,0.499995,0,0.00234516,0,1.56611,0,0.00469031,0,-0.999989,0,1,0,0.999989,0,0.00469031,-0.00063464,-0,0.135307,0,-0.270617,0,-14.6927,-0,-13.2251,0,-3.27877,0
0.03478,2.65601,0.499994,0,0.00235855,0,-0.00472226,0,0.999989,0,0.00472224,0,1,0,-0.00472224,0,0.999989,-0.000637515,0,0.1357,0,-0.271318,0,14.752,0,7.53859,0,3.38599,0,0.499994,0,0.00235871,0,1.56608,0,0.00471741,0,-0.999989,0,1,0,0.999989,0,0.00471741,-0.000640153,-0,0.135699,0,-0.2714,0,-14.6736,-0,-13.2153,0,-3.2729,0
0.03488,2.65837,0.499994,0,0.00237214,0,-0.00474943,0,0.999989,0,0.00474941,0,1,0,-0.00474941,0,0.999989,-0.000643003,0,0.136091,0,-0.272098,0,14.7339,0,7.53251,0,3.38023,0,0.499994,0,0.00237229,0,1.56605,0,0.00474459,0,-0.999989,0,1,0,0.999989,0,0.00474459,-0.000645697,-0,0.13609,0,-0.272183,0,-14.6542,-0,-13.2054,0,-3.26696,0
0.03498,2.66076,0.499994,0,0.00238577,0,-0.00477668,0,0.999989,0,0.00477666,0,1,0,-0.00477666,0,0.999989,-0.000648636,0,0.136482,0,-0.272882,0,14.7164,0,7.52669,0,3.37467,0,0.499994,0,0.00238592,0,1.56602,0,0.00477184,0,-0.999989,0,1,0,0.999989,0,0.00477184,-0.000651272,-0,0.136481,0,-0.272964,0,-14.6354,-0,-13.1958,0,-3.26119,0
0.03508,2.66313,0.499994,0,0.00239944,0,-0.004804,0,0.999988,0,0.00480398,0,1,0,-0.00480398,0,0.999988,-0.000654409,0,0.136872,0,-0.273669,0,14.7002,0,7.52137,0,3.36951,0,0.499994,0,0.00239959,0,1.566,0,0.00479918,0,-0.999988,0,1,0,0.999988,0,0.00479918,-0.000656877,-0,0.136871,0,-0.273746,0,-14.6179,-0,-13.1868,0,-3.25585,0
0.03518,2.66548,0.499994,0,0.00241314,0,-0.00483141,0,0.999988,0,0.00483139,0,1,0,-0.00483139,0,0.999988,-0.000660311,0,0.137263,0,-0.274459,0,14.6859,0,7.51676,0,3.36499,0,0.499994,0,0.00241329,0,1.56597,0,0.00482659,0,-0.999988,0,1,0,0.999988,0,0.00482659,-0.000662514,-0,0.137262,0,-0.274527,0,-14.6025,-0,-13.179,0,-3.25115,0
0.03528,2.66785,0.499994,0,0.00242689,0,-0.00485889,0,0.999988,0,0.00485887,0,1,0,-0.00485887,0,0.999988,-0.000666328,0,0.137653,0,-0.275251,0,14.6741,0,7.51306,0,3.36127,0,0.499994,0,0.00242704,0,1.56594,0,0.00485408,0,-0.999988,0,1,0,0.999988,0,0.00485408,-0.000668182,-0,0.137652,0,-0.275308,0,-14.5896,-0,-13.1725,0,-3.24728,0
0.03538,2.6702,0.499994,0,0.00244067,0,-0.00488645,0,0.999988,0,0.00488643,0,1,0,-0.00488643,0,0.999988,-0.000672444,0,0.138043,0,-0.276045,0,14.6652,0,7.51038,0,3.35848,0,0.499994,0,0.00244082,0,1.56591,0,0.00488164,0,-0.999988,0,1,0,0.999988,0,0.00488164,-0.000673882,-0,0.138042,0,-0.276088,0,-14.5797,-0,-13.1677,0,-3.24437,0
0.03548,2.67256,0.499994,0,0.00245449,0,-0.0049141,0,0.999988,0,0.00491408,0,1,0,-0.00491408,0,0.999988,-0.000678636,0,0.138433,0,-0.27684,0,14.6594,0,7.50883,0,3.35673,0,0.499994,0,0.00245464,0,1.56589,0,0.00490929,0,-0.999988,0,1,0,0.999988,0,0.00490929,-0.000679614,-0,0.138433,0,-0.276869,0,-14.5732,-0,-13.1647,0,-3.24253,0
0.03558,2.67492,0.499994,0,0.00246836,0,-0.00494182,0,0.999988,0,0.0049418,0,1,0,-0.0049418,0,0.999988,-0.000684886,0,0.138823,0,-0.277636,0,14.657,0,7.50842,0,3.35605,0,0.499994,0,0.00246851,0,1.56586,0,0.00493701,0,-0.999988,0,1,0,0.999988,0,0.00493701,-0.000685378,-0,0.138823,0,-0.277649,0,-14.5701,-0,-13.1637,0,-3.2418,0
0.03568,2.67728,0.499994,0,0.00248226,0,-0.00496962,0,0.999988,0,0.0049696,0,1,0,-0.0049696,0,0.999988,-0.00069117,0,0.139213,0,-0.278432,0,14.6579,0,7.50914,0,3.35644,0,0.499994,0,0.00248241,0,1.56583,0,0.00496481,0,-0.999988,0,1,0,0.999988,0,0.00496481,-0.000691175,-0,0.139213,0,-0.278429,0,-14.5705,-0,-13.1645,0,-3.24217,0
0.03578,2.67965,0.499994,0,0.0024962,0,-0.0049975,0,0.999988,0,0.00499748,0,1,0,-0.00499748,0,0.999988,-0.000697467,0,0.139603,0,-0.279227,0,14.662,0,7.51093,0,3.35785,0,0.499994,0,0.00249635,0,1.5658,0,0.00499269,0,-0.999988,0,1,0,0.999988,0,0.00499269,-0.000697004,-0,0.139603,0,-0.27921,0,-14.5741,-0,-13.1671,0,-3.24359,0
0.03588,2.68202,0.499993,0,0.00251018,0,-0.00502546,0,0.999987,0,0.00502544,0,1,0,-0.00502544,0,0.999987,-0.000703758,0,0.139993,0,-0.280021,0,14.6689,0,7.51367,0,3.36017,0,0.499994,0,0.00251033,0,1.56578,0,0.00502065,0,-0.999987,0,1,0,0.999987,0,0.00502065,-0.000702867,-0,0.139993,0,-0.27999,0,-14.5808,-0,-13.1714,0,-3.24597,0
0.03598,2.68439,0.499993,0,0.00252419,0,-0.0050535,0,0.999987,0,0.00505348,0,1,0,-0.00505348,0,0.999987,-0.000710026,0,0.140383,0,-0.280814,0,14.6782,0,7.51721,0,3.36328,0,0.499994,0,0.00252434,0,1.56575,0,0.00504869,0,-0.999987,0,1,0,0.999987,0,0.00504869,-0.000708763,-0,0.140384,0,-0.280771,0,-14.59,-0,-13.1771,0,-3.24916,0
0.03608,2.68672,0.499993,0,0.00253825,0,-0.00508162,0,0.999987,0,0.0050816,0,1,0,-0.0050816,0,0.999987,-0.000716254,0,0.140774,0,-0.281605,0,14.6894,0,7.52136,0,3.367,0,0.499994,0,0.0025384,0,1.56572,0,0.0050768,0,-0.999987,0,1,0,0.999987,0,0.0050768,-0.000714693,-0,0.140774,0,-0.281553,0,-14.6012,-0,-13.184,0,-3.253,0
